time Fx qx
1.869500000000000028e+01 -2.736094640000000133e+00 -8.079999999999920579e-03
1.869999999999999929e+01 -2.744431248000000156e+00 -8.149999999999935074e-03
1.870499999999999829e+01 -2.755671341000000218e+00 -8.218999999999920814e-03
1.871000000000000085e+01 -2.766745729000000154e+00 -8.284999999999931308e-03
1.871499999999999986e+01 -2.775901643000000085e+00 -8.348999999999912047e-03
1.871999999999999886e+01 -2.784364822000000128e+00 -8.411999999999919542e-03
1.872500000000000142e+01 -2.790652895000000022e+00 -8.471999999999924036e-03
1.873000000000000043e+01 -2.799668030000000307e+00 -8.529999999999926530e-03
1.873499999999999943e+01 -2.805219568000000052e+00 -8.584999999999926024e-03
1.873999999999999844e+01 -2.813784017999999776e+00 -8.638999999999924517e-03
1.874500000000000099e+01 -2.819275580700000283e+00 -8.690999999999921011e-03
1.875000000000000000e+01 -2.832478356300000222e+00 -8.739999999999914504e-03
1.875499999999999901e+01 -2.838910663000000056e+00 -8.787999999999934753e-03
1.876000000000000156e+01 -2.842916971000000181e+00 -8.832999999999924245e-03
1.876500000000000057e+01 -2.846807311999999701e+00 -8.875999999999911738e-03
1.876999999999999957e+01 -2.854792735999999831e+00 -8.916999999999924986e-03
1.877499999999999858e+01 -2.857886332999999723e+00 -8.955999999999936234e-03
1.878000000000000114e+01 -2.865342629000000141e+00 -8.992999999999917726e-03
1.878500000000000014e+01 -2.873039780000000043e+00 -9.027999999999924974e-03
1.878999999999999915e+01 -2.880117432000000033e+00 -9.059999999999929221e-03
1.879500000000000171e+01 -2.886353892000000254e+00 -9.090999999999932468e-03
1.880000000000000071e+01 -2.888842130000000008e+00 -9.118999999999932715e-03
1.880499999999999972e+01 -2.892875759999999907e+00 -9.144999999999930962e-03
1.880999999999999872e+01 -2.899271399999999943e+00 -9.168999999999927208e-03
1.881500000000000128e+01 -2.906334010000000134e+00 -9.190999999999921455e-03
1.882000000000000028e+01 -2.912661879999999925e+00 -9.209999999999912701e-03
1.882499999999999929e+01 -2.915119080000000196e+00 -9.227999999999930703e-03
1.882999999999999829e+01 -2.920554899999999954e+00 -9.242999999999917948e-03
1.883500000000000085e+01 -2.926864849999999851e+00 -9.255999999999930949e-03
1.883999999999999986e+01 -2.928238939999999957e+00 -9.266999999999914195e-03
1.884499999999999886e+01 -2.937747390000000181e+00 -9.275999999999923196e-03
1.885000000000000142e+01 -2.943708430000000043e+00 -9.282999999999930196e-03
1.885500000000000043e+01 -2.951460149999999949e+00 -9.286999999999934197e-03
1.885999999999999943e+01 -2.955955139999999925e+00 -9.288999999999936197e-03
